Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
cheap flights to manila,GB,United Kingdom,English,Manila (Location),false,true,false,true,true,true,Thumbnail,800,1,0.54,16,0,7,,https://www.singaporeair.com/en-gb/flights-from-london-to-manila,2026-04-15 01:07:23
cheap flights sydney to london,AU,Australia,English,,false,false,false,true,true,true,,90,0,0.47,16,0,3,,https://www.singaporeair.com/en-au/flights-from-sydney-to-london,2026-04-04 22:13:12
rome to manila flights,IT,Italy,English,,false,false,false,true,true,false,Sitelinks,150,0,0.18,16,0,3,,https://www.singaporeair.com/en-it/flights-from-rome-to-manila,2026-04-19 18:10:30
manila to singapore,GB,United Kingdom,English,,false,false,false,true,true,true,"Top ads, People also ask, Bottom ads",150,0,0.17,16,0,3,,https://www.singaporeair.com/en-ph/flights-from-manila-to-singapore,2026-04-19 19:33:28
flight delay,SG,Singapore,English,,false,false,false,true,false,false,"Top stories, Thumbnail, People also ask",150,2,0.35,16,0,3,,https://www.singaporeair.com/en_UK/sg/travel-info/customer-commitment/pax-rights-regulations-europe/,2026-04-24 07:50:54
fly sydney to seoul,AU,Australia,English,,false,false,false,true,true,false,People also ask,150,0,,16,0,3,,https://www.singaporeair.com/en-au/flights-from-sydney-to-seoul,2026-04-02 01:31:02
perth to japan flight,AU,Australia,English,,false,true,false,true,true,false,People also ask,150,0,0.17,16,0,3,,https://www.singaporeair.com/en-au/flights-from-perth-to-tokyo,2026-04-12 09:50:00
flight from kl to sg,MY,Malaysia,English,"Kuala Lumpur (Location), Singapore (Location)",false,true,false,true,true,true,"Thumbnail, People also ask",150,1,,16,0,3,,https://www.singaporeair.com/en-my/flights-from-kuala-lumpur-to-singapore,2026-04-21 02:01:02
flight to uk,NZ,New Zealand,English,United Kingdom (Location),false,false,false,true,true,true,People also ask,150,0,0.11,16,0,3,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-london,2026-04-06 02:22:48
dubai to iloilo,AE,United Arab Emirates,English,"Dubai (Location), Iloilo (Location)",false,true,false,true,true,false,,150,0,0.10,16,0,3,,https://www.singaporeair.com/en-ae/flights-from-dubai-to-iloilo-city,2026-04-12 16:36:08
singapore to chennai flight status today,SG,Singapore,English,,false,true,false,true,false,false,"Bottom ads, Paid sitelinks",150,30,0.03,16,0,3,,https://www.singaporeair.com/flight-status,2026-04-15 18:49:30
singapore to bali flight,MY,Malaysia,English,,false,true,false,true,true,false,People also ask,150,0,0.08,16,0,3,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-denpasar-bali,2026-04-10 13:10:30
singapore to bangkok flight,MY,Malaysia,English,,false,false,false,true,true,false,People also ask,150,0,0.11,16,0,3,,https://www.singaporeair.com/en-sg/flights-to-bangkok,2026-04-14 15:53:29
auckland to london flight,NZ,New Zealand,English,,false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask",150,0,0.21,16,0,3,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-london,2026-04-24 08:18:05
flight from singapore to yogyakarta,SG,Singapore,English,"Singapore (Location), Yogyakarta (Location)",false,true,false,true,true,true,,150,0,0.19,16,0,3,,https://www.singaporeair.com/en-sg/flights-to-yogyakarta,2026-04-11 21:23:54
singapore to ho chi minh flights,SG,Singapore,English,,false,false,false,true,true,true,,100,1,0.28,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-ho-chi-minh-city,2026-03-30 11:03:04
flights adelaide to bali,AU,Australia,English,"Adelaide (Location), Bali (Location)",false,true,false,true,true,true,"People also ask, Thumbnail",700,4,0.21,16,0,9,,https://www.singaporeair.com/en-au/flights-from-adelaide-to-denpasar-bali,2026-04-22 11:57:35
singapore to london flights,GB,United Kingdom,English,,false,false,false,true,true,false,People also ask,150,0,0.33,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-london,2026-04-05 12:01:27
sq number,SG,Singapore,English,,false,false,false,true,false,false,,20,32,,16,0,1,,https://www.singaporeair.com/en_UK/sg/contact-us/,2026-04-01 11:52:02
flight from singapore to kuching,SG,Singapore,English,"Singapore (Location), Kuching (Location)",false,true,false,true,true,true,,200,0,0.17,16,0,5,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-kuching,2026-03-08 04:03:49
melbourne to nyc,AU,Australia,English,"Melbourne (Location), New York City (Location)",false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask, Bottom ads",200,0,0.14,16,0,5,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-new-york,2026-04-18 21:33:28
flights from bangkok to brisbane,AU,Australia,English,"Bangkok (Location), Brisbane (Location)",false,true,false,true,true,true,"Top ads, Thumbnail, People also ask",100,0,0.26,16,0,2,,https://www.singaporeair.com/en-th/flights-from-bangkok-to-brisbane,2026-04-25 09:58:53
flights from bangalore to melbourne,AU,Australia,English,"Bangalore (Location), Melbourne (Location)",false,true,false,true,true,true,People also ask,100,0,0.21,16,0,2,,https://www.singaporeair.com/en-in/flights-from-bengaluru-to-melbourne,2026-04-09 13:05:03
flights from dubai to singapore,AE,United Arab Emirates,English,"Dubai (Location), Singapore (Location)",false,true,false,true,true,true,"Thumbnail, People also ask",100,0,0.08,16,0,2,,https://www.singaporeair.com/en-ae/flights-from-dubai-to-singapore,2026-04-25 11:49:04
brisbane to ho chi minh direct flights,AU,Australia,English,"Brisbane (Location), Ho Chi Minh City (Location)",false,true,false,true,true,false,People also ask,100,0,0.18,16,0,2,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-ho-chi-minh-city,2026-04-11 17:00:17
new zealand air ticket,SG,Singapore,English,New Zealand (Location),false,false,false,true,true,true,People also ask,100,3,0.06,16,0,2,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-new-zealand,2026-04-27 21:08:19
sg to australia flight,SG,Singapore,English,,false,false,false,true,true,false,"People also ask, Thumbnail, Bottom ads, Paid sitelinks",40,0,0.06,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-australia,2026-04-17 12:11:38
first class flight to singapore,US,United States,English,Singapore (Location),false,true,false,true,true,true,"People also ask, Video preview, Top stories, Sitelinks",40,1,0.50,16,0,1,,https://www.singaporeair.com/en_UK/sg/flying-withus/cabins/suites-and-first-class/,2026-04-16 07:17:11
manila to taipei,PH,Philippines,English,"Manila (Location), Taipei (Location)",false,true,false,true,true,false,"People also ask, Video preview",4100,0,0.13,16,0,15,,https://www.singaporeair.com/en-ph/flights-from-manila-to-taipei,2026-04-22 22:26:11
london to seoul,GB,United Kingdom,English,"London (Location), Seoul (Location)",false,true,false,true,true,false,"People also ask, Video preview",3100,0,0.35,16,0,15,,https://www.singaporeair.com/en-gb/flights-from-london-to-seoul,2026-04-28 15:25:03
flights to bangkok from cape town,ZA,South Africa,English,"Bangkok (Location), Cape Town (Location)",false,true,false,true,true,true,People also ask,100,0,0.16,16,0,3,,https://www.singaporeair.com/en-za/flights-from-cape-town-to-bangkok,2026-04-17 03:09:50
flug singapur wien,AT,Austria,German,"Singapore (Location), Vienna (Location)",false,true,false,true,true,false,"People also ask, Sitelinks, Thumbnail",100,0,,16,0,5,,https://www.singaporeair.com/de-at/fluge-ab-wien-nach-singapur,2026-04-18 11:32:47
perth paris flight,AU,Australia,English,"Perth (Location), Paris (Location)",false,true,false,true,true,false,"Top ads, Thumbnail, People also ask",150,0,0.20,16,0,4,,https://www.singaporeair.com/en-au/flights-from-perth-to-paris,2026-04-23 18:36:58
perth to portugal,AU,Australia,English,"Perth (Location), Portugal (Location)",false,true,false,true,true,false,People also ask,150,0,0.09,16,0,4,,https://www.singaporeair.com/en-au/flights-from-perth-to-portugal,2026-04-25 08:45:04
flight from brisbane to japan,AU,Australia,English,"Brisbane (Location), Japan (Location)",false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask",150,0,0.18,16,0,4,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-japan,2026-04-26 05:58:50
singapore to japan,IN,India,English,"Singapore (Location), Japan (Location)",false,true,false,true,true,false,"Top ads, People also ask, Video preview, Bottom ads",150,1,0.05,16,0,4,,https://www.singaporeair.com/en-sg/flights-to-japan,2026-04-13 01:17:02
sq mileage calculator,SG,Singapore,English,,false,false,false,true,false,false,"Sitelinks, People also ask",30,22,,16,0,1,,https://www.singaporeair.com/krisflyer/miles/miles-calculator,2026-04-18 04:49:28
flights from new york to frankfurt,US,United States,English,"New York (Location), Frankfurt (Location)",false,true,false,true,true,true,Thumbnail,350,0,0.85,16,0,7,,https://www.singaporeair.com/en-us/flights-from-new-york-to-frankfurt,2026-04-26 20:26:18
london to kathmandu,GB,United Kingdom,English,"London (Location), Kathmandu (Location)",false,true,false,true,true,false,"People also ask, Thumbnail, Video preview",450,0,0.33,16,0,7,,https://www.singaporeair.com/en-gb/flights-from-london-to-kathmandu,2026-04-28 00:06:12
航空公司,HK,Hong Kong,Chinese,,false,false,false,true,false,false,"AI Overview, Thumbnail, Top stories, People also ask, Video preview",2300,68,0.23,16,0,10,,https://www.singaporeair.com/zh_TW/hk/home,2026-04-20 03:20:35
singapore to austin,SG,Singapore,English,"Singapore (Location), Austin (Location)",false,true,false,true,true,false,People also ask,40,0,0.10,16,0,1,,https://www.singaporeair.com/en-sg/flights-to-austin,2026-04-07 01:47:49
singapore to xi'an direct flight,SG,Singapore,English,"Singapore (Location), Xi'an (Location)",false,true,false,true,false,false,People also ask,90,0,,16,0,2,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-xian,2026-04-01 09:33:32
mel to hkg flights,AU,Australia,English,,false,false,false,true,true,false,,100,0,,16,0,3,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-hong-kong-sar,2026-03-27 01:39:40
flight to bali from kl,MY,Malaysia,English,"Bali (Location), Kuala Lumpur (Location)",false,true,false,true,true,true,"Thumbnail, People also ask, Video preview",350,0,0.20,16,0,6,,https://www.singaporeair.com/en-my/flights-from-kuala-lumpur-to-denpasar-bali,2026-02-26 16:51:58
新加坡到巴厘岛,SG,Singapore,Chinese,,false,true,false,true,false,false,,40,0,0.03,16,0,1,,https://www.singaporeair.com/zh-sg/flights-from-singapore-to-denpasar-bali,2026-04-14 21:41:38
flights to los angeles from singapore,SG,Singapore,English,"Los Angeles (Location), Singapore (Location)",false,true,false,true,true,true,People also ask,70,0,0.15,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-los-angeles,2026-03-31 17:17:50
sg to munich,SG,Singapore,English,,false,false,false,true,true,true,People also ask,70,0,,16,0,1,,https://www.singaporeair.com/en-sg/flights-to-munich,2026-04-07 03:38:33
kolkata to singapore flight price,IN,India,English,,false,true,false,true,true,false,People also ask,350,0,0.03,16,0,7,,https://www.singaporeair.com/en-in/flights-from-kolkata-to-singapore,2026-03-27 23:52:36
singapore to siem reap,GB,United Kingdom,English,"Singapore (Location), Siem Reap (Location)",false,true,false,true,true,false,People also ask,100,0,0.13,16,0,3,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-siem-reap,2026-03-27 01:51:28
singapore to queensland,SG,Singapore,English,"Singapore (Location), Queensland (Location)",false,true,false,true,true,false,People also ask,100,0,0.04,16,0,4,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-brisbane,2026-04-26 04:45:08
flight brisbane to thailand,AU,Australia,English,"Brisbane (Location), Thailand (Location)",false,true,false,true,true,false,"People also ask, Bottom ads, Paid sitelinks",40,0,,16,0,1,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-thailand,2026-04-23 23:51:30
melbourne to ahmedabad flight price,AU,Australia,English,,false,false,false,true,true,false,Top ads,40,0,0.13,16,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-ahmedabad,2026-04-12 06:09:02
sin kul flight schedule,MY,Malaysia,English,SIN KUL (Event),false,false,false,true,false,false,,40,0,0.15,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-kuala-lumpur,2026-04-21 10:11:52
carry-on luggage size,SG,Singapore,English,,false,false,false,true,false,false,"People also ask, Sitelinks",40,3,,16,0,1,,https://www.singaporeair.com/en_UK/sg/travel-info/baggage/cabin-baggage/,2026-03-31 01:52:29
ahmedabad to melbourne flights,AU,Australia,English,Ahmedabad to Melbourne (Event),false,false,false,true,true,true,"Top ads, Paid sitelinks, Thumbnail, People also ask",40,0,,16,0,1,,https://www.singaporeair.com/en-in/flights-from-ahmedabad-to-melbourne,2026-04-15 03:24:23
ticket price from new zealand to india,NZ,New Zealand,English,"New Zealand (Location), India (Location)",false,false,false,true,true,false,"AI Overview, Thumbnail, People also ask, Bottom ads, Paid sitelinks",40,0,0.06,16,0,2,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-india,2026-03-30 19:47:55
flight sydney to amsterdam,AU,Australia,English,,false,false,false,true,true,false,People also ask,40,0,,16,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-amsterdam,2026-04-08 20:08:27
flight sydney to dublin,AU,Australia,English,,false,false,false,true,true,false,People also ask,40,0,,16,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-dublin,2026-04-23 11:37:47
singapore to india,MY,Malaysia,English,"Singapore (Location), India (Location)",false,true,false,true,true,true,"People also ask, Video preview",40,0,0.06,16,0,1,,https://www.singaporeair.com/en-my/flights-to-india,2026-04-06 20:41:55
singapore to yangon,US,United States,English,"Singapore (Location), Yangon (Location)",false,true,false,true,true,false,People also ask,40,0,,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-yangon,2026-03-29 01:21:15
ticket from melbourne to delhi,AU,Australia,English,"Melbourne (Location), Delhi (Location)",false,true,false,true,true,true,"Top ads, Paid sitelinks, Thumbnail",40,0,,16,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-delhi,2026-04-14 23:19:30
singapore christchurch flight,SG,Singapore,English,"Singapore (Location), Christchurch (Location)",false,true,false,true,true,true,People also ask,40,0,0.09,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-christchurch,2026-04-17 18:21:41
singapore to banglore,SG,Singapore,English,"Singapore (Location), Bangalore (Location)",false,true,false,true,true,false,Bottom ads,40,0,0.09,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-bengaluru,2026-03-26 15:52:04
melbourne to ahmedabad flight tickets,AU,Australia,English,Melbourne to Ahmedabad (Event),false,true,false,true,true,true,,40,0,0.24,16,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-ahmedabad,2026-03-29 19:55:02
lax cgk,US,United States,,"Los Angeles International Airport (Location), Soekarno-Hatta International Airport (Location)",false,false,false,true,true,false,Thumbnail,40,0,0.47,16,0,1,,https://www.singaporeair.com/en-us/flights-from-los-angeles-to-jakarta,2026-04-19 01:46:18
flights singapore to london,US,United States,English,,false,false,false,true,true,true,People also ask,40,0,0.72,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-london,2026-04-17 21:40:28
flights to manchester from adelaide,AU,Australia,English,"Manchester (Location), Adelaide (Location)",false,true,false,true,true,true,"Top ads, Bottom ads",40,0,0.21,16,0,1,,https://www.singaporeair.com/en-au/flights-from-adelaide-to-manchester,2026-04-13 13:41:57
flights from lax to sin,US,United States,English,"Los Angeles International Airport (Location), Singapore (Location)",false,false,false,true,true,true,People also ask,40,0,0.43,16,0,1,,https://www.singaporeair.com/en-us/flights-from-los-angeles-to-singapore,2026-04-05 22:03:56
pilot jobs singapore,SG,Singapore,English,Singapore (Location),false,true,false,true,false,false,People also ask,40,0,0.09,16,0,1,,https://www.singaporeair.com/en_UK/sg/careers/cadet-pilots-career/,2026-04-11 18:10:19
ewr to sin,SG,Singapore,English,"EWR (Location), Singapore Changi Airport (Location)",false,false,false,true,true,false,People also ask,40,0,0.11,16,0,1,,https://www.singaporeair.com/en-sg/flights-from-new-york-newark-to-singapore,2026-04-16 05:27:32
