Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
malaysia airlines a300,MY,Malaysia,English,"Malaysia Airlines (Organization), Airbus A300 (Product)",true,false,false,true,false,false,"People also ask, Thumbnail, Sitelinks",40,1,,17,0,2,,https://www.malaysiaairlines.com/my/en/experience/our-fleet/a330-300.html,2026-04-11 19:06:03
malaysia airlines complaints,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Sitelinks",40,0,,17,0,1,,https://www.malaysiaairlines.com/au/en/askmh.html,2026-03-26 23:59:28
malaysia,TR,Turkey,,Malaysia (Location),false,false,false,true,false,false,"Knowledge panel, Thumbnail, People also ask, Video preview",4500,89,0.15,17,0,13,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-21 12:57:29
japan flight ticket,MY,Malaysia,English,Japan (Location),false,false,false,true,true,true,"Top ads, Paid sitelinks, People also ask, Bottom ads",450,1,0.11,17,12,8,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-japan.html,2026-03-17 02:05:02
mas academy,MY,Malaysia,English,MAB Academy (Organization),true,false,false,true,false,false,"Thumbnail, People also ask, Knowledge panel",150,0,,17,0,4,,https://www.malaysiaairlines.com/jp/en/other-offerings/mabengineering/mab-engineering-training/programs.html,2026-04-14 00:05:47
malaysia airlines,PA,Panama,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask",60,34,,17,0,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-16 19:32:54
airbus a330 seating,MY,Malaysia,English,Airbus A330 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",200,3,,17,0,2,,https://www.malaysiaairlines.com/my/en/experience/our-fleet/a330-300.html,2026-04-13 06:27:28
mas uniform,MY,Malaysia,English,MAS (Organization),true,false,false,true,false,false,"People also ask, Thumbnail, Video preview",100,0,,17,0,1,,https://www.malaysiaairlines.com/my/en/mh-media-centre/news-releases/2024/showcases-evolution-of-iconic-sarong-kebaya.html,2026-04-14 08:35:05
malaysian airlines flight,AU,Australia,English,Malaysian Airlines (Organization),true,false,false,true,true,true,People also ask,80,19,,17,0,1,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-21 01:59:51
mas self check in,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Top ads, People also ask, Video preview, Bottom ads, Paid sitelinks",50,0,,17,0,1,,https://www.malaysiaairlines.com/my/en/travel-info/check-in.html,2026-04-14 04:37:43
malyasia airlines,GB,United Kingdom,English,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, People also ask, Top stories, Thumbnail, Bottom ads",40,39,,16,4,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-25 21:27:53
malaysian airlines,IT,Italy,English,Malaysian Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask",60,25,,16,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-10 05:49:27
malaysia airlines economy class food,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,16,0,1,AI Overview,https://www.malaysiaairlines.com/id/en/experience/in-flight-offerings/dining-experience.html,2026-04-19 11:59:53
www.malaysianairline,AU,Australia,,Malaysia Airlines (Organization),true,false,true,true,false,false,"Top ads, Sitelinks, People also ask, Video preview, Bottom ads, Paid sitelinks",20,19,,16,4,1,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-16 17:45:28
malaysian airlines perth contact number,AU,Australia,English,"Malaysian Airlines (Organization), Perth (Location)",true,true,false,true,false,false,,30,2,,16,0,1,,https://www.malaysiaairlines.com/au/en/askmh/contact-details.html,2026-04-26 20:44:06
malasiya airlines,NZ,New Zealand,English,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, People also ask",40,25,,16,0,1,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-02 18:19:46
mas booking,AU,Australia,English,,false,false,false,false,true,true,"Sitelinks, Knowledge panel, People also ask, Bottom ads, Paid sitelinks",60,3,0.12,16,6,1,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-21 03:01:28
malaysian airlines system,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Sitelinks, People also ask",20,23,,16,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-19 13:08:32
mas wing seat,MY,Malaysia,English,MASwings wing seat (Product),true,false,false,true,false,false,"People also ask, Sitelinks",40,0,,16,0,1,,https://www.malaysiaairlines.com/my/en/experience/our-fleet.html,2026-04-14 03:10:42
enrich flypass,MY,Malaysia,English,MHflypass (Product),true,false,false,true,true,false,"People also ask, Video preview, Sitelinks",30,0,,16,0,1,,https://www.malaysiaairlines.com/my/en/other-offerings/travel-passes.html,2026-04-11 15:21:29
mas airline meal,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, People also ask, Sitelinks",30,0,,16,0,1,,https://www.malaysiaairlines.com/id/en/experience/in-flight-offerings/dining-experience.html,2026-04-20 09:04:33
malaysia airlines,IS,Iceland,English,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, People also ask, Video preview",50,48,0.11,16,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-08 17:44:17
flight ticket installment malaysia,MY,Malaysia,English,Malaysia (Location),false,true,false,true,true,true,"People also ask, Sitelinks",50,0,0.54,16,0,1,,https://www.malaysiaairlines.com/content/dam/mas/pdf/Fly-Now-Pay-Later-Guide.pdf,2026-04-24 09:51:45
malaysia airlines uniform,PH,Philippines,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Video preview",50,0,,16,0,1,,https://www.malaysiaairlines.com/uk/en/mh-media-centre/news-releases/2024/showcases-evolution-of-Iconic-sarong-kebaya.html,2026-03-27 01:49:30
malaysia airlines business class menu,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, AI Overview, Sitelinks",50,0,,16,0,1,,https://www.malaysiaairlines.com/id/en/experience/in-flight-offerings/dining-experience.html,2026-04-08 18:48:18
malaysia to adelaide flight,AU,Australia,English,"Malaysia (Location), Adelaide (Location)",false,true,false,true,true,false,People also ask,50,0,,16,0,1,,https://www.malaysiaairlines.com/qa/en/plan-trip/destinations/flights-to-australia/flights-to-adelaide.html,2026-04-11 20:42:02
malaysia airlines ground staff,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,People also ask,50,1,,16,0,1,,https://www.malaysiaairlines.com/my/en/about-us/join-us.html,2026-03-31 14:04:52
golden lounge klia,AU,Australia,English,"Golden Lounge (Location), KLIA (Location)",true,true,false,true,false,false,"AI Overview, Thumbnail, Video preview, Local pack, People also ask, Sitelinks",50,0,,16,0,1,AI Overview,https://www.malaysiaairlines.com/jp/en/experience/lounge.html,2026-04-23 09:49:12
a330-900neo seat map,AU,Australia,English,A330-900neo (Product),true,false,false,true,false,false,People also ask,50,1,,16,0,1,,https://www.malaysiaairlines.com/nz/en/experience/our-fleet/a330neo.html,2026-04-01 23:29:30
malaysia airlines kuala lumpur to kathmandu,US,United States,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"Video preview, Thumbnail",50,0,,16,0,1,,https://www.malaysiaairlines.com/hq/en/plan-trip/destinations/flights-to-nepal/flights-to-kathmandu.html,2026-04-19 11:27:17
malaysia airline online check in,NZ,New Zealand,English,Malaysia Airlines (Organization),true,false,true,false,false,true,"People also ask, Video preview",50,0,,16,0,1,,https://www.malaysiaairlines.com/nz/en/travel-info/check-in.html,2026-04-01 09:21:53
malaysia airlines customer care number india,IN,India,English,"Malaysia Airlines (Organization), India (Location)",true,true,false,true,false,false,,50,0,,16,0,1,,https://www.malaysiaairlines.com/hq/en/askmh/contact-details.html,2026-04-17 21:17:36
malaysian air line,LK,Sri Lanka,English,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, People also ask, Bottom ads",30,36,,16,3,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-07 12:23:47
add on baggage mas,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,true,true,"Top ads, AI Overview, People also ask, Discussions and forums, Sitelinks",30,0,,16,3,1,,https://www.malaysiaairlines.com/hq/en/travel-info/baggage/extra-baggage.html,2026-04-25 02:52:38
jadual penerbangan malaysia airlines,MY,Malaysia,Malay,Malaysia Airlines (Organization),true,false,false,true,false,false,"Top ads, Bottom ads",30,0,0.04,16,5,1,,https://www.malaysiaairlines.com/my/en/plan-trip/flight-schedule.html,2026-04-14 02:35:28
malaysian airlines contact,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,,30,2,,16,0,1,,https://www.malaysiaairlines.com/my/en/askmh/contact-details.html,2026-04-21 02:53:32
malaysia airline web check in,ID,Indonesia,English,Malaysia Airlines (Organization),true,false,true,false,false,true,Video preview,30,0,0.03,16,0,1,,https://www.malaysiaairlines.com/id/id/travel-info/check-in.html,2026-04-12 11:50:56
malaysia airways,US,United States,English,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, People also ask, Top stories, Thumbnail, Video preview",30,61,,16,0,1,,https://www.malaysiaairlines.com/us/en/home.html,2026-03-27 12:39:02
mh upgrade bid,AU,Australia,English,MHupgrade (Product),true,false,false,true,false,false,"Sitelinks, Thumbnail, People also ask, Video preview",30,0,,16,0,1,,https://www.malaysiaairlines.com/vn/en/other-offerings/mhupgrade.html,2026-04-15 15:49:12
말레이시아 항공,US,United States,Korean,Malaysia Airlines (Organization),true,false,true,true,false,false,Sitelinks,30,1,,16,0,1,,https://www.malaysiaairlines.com/kr/ko/home.html,2026-03-30 17:25:35
flight time,MY,Malaysia,English,,false,false,false,true,false,false,People also ask,100,48,0.09,16,0,2,,https://www.malaysiaairlines.com/my/en/plan-trip/flight-schedule.html,2026-04-14 17:05:17
mas travel insurance,MY,Malaysia,English,MHinsure (Product),true,false,false,true,true,false,People also ask,30,0,0.29,16,0,1,,https://www.malaysiaairlines.com/my/en/other-offerings/mhinsure.html,2026-03-28 22:22:37
kl to kuching,MY,Malaysia,English,,false,true,false,true,true,false,"People also ask, Video preview",600,0,0.19,16,0,5,,https://www.malaysiaairlines.com/hq/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuching.html,2026-04-13 15:00:21
boeing 737-800 (winglets),MA,Morocco,English,Boeing 737-800 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",150,24,,16,0,5,,https://www.malaysiaairlines.com/sg/en/experience/our-fleet/b737-800-ng.html,2026-02-23 01:29:18
malaysia airlines ticket check,GB,United Kingdom,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Video preview",40,7,,16,0,1,,https://www.malaysiaairlines.com/uk/en/travel-info/check-in.html,2026-04-15 06:08:15
malaysia,IT,Italy,,Malaysia (Location),false,false,false,true,false,false,"Knowledge panel, Thumbnail, People also ask, Video preview",5000,78,0.05,16,0,12,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-27 01:54:54
malaysia airline government,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Video preview",50,38,,16,0,2,,https://www.malaysiaairlines.com/my/en/other-offerings/government-travel.html,2026-04-12 14:53:02
malaysia airlie,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask",50,50,,16,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-01 16:02:47
malaysia airlines a350 business class,GB,United Kingdom,English,"Malaysia Airlines (Organization), Airbus A350 (Product)",true,false,false,true,false,false,"Thumbnail, Sitelinks, People also ask, Bottom ads",150,0,,16,0,3,,https://www.malaysiaairlines.com/hq/en/experience/our-fleet/a350-900.html,2026-04-23 08:29:47
malaysia airlines latest news,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Sitelinks, People also ask",30,2,,16,0,1,,https://www.malaysiaairlines.com/my/en/mh-media-centre.html,2026-03-24 17:53:45
malasia,IN,India,Portuguese,Malaysia (Location),false,false,false,true,false,false,"Knowledge panel, People also ask, Top stories, Thumbnail, Video preview",1200,84,0.05,16,0,7,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-20 03:27:24
kl to terengganu flight,MY,Malaysia,English,,false,true,false,true,true,false,,150,0,0.10,16,0,4,,https://www.malaysiaairlines.com/my/ms/plan-trip/destinations/flights-to-malaysia/flights-to-kuala-terengganu.html,2026-03-30 20:20:37
malaysia airlines seats,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",40,1,,16,0,1,AI Overview,https://www.malaysiaairlines.com/jp/en/promotions/great-journeys-perfect-seat.html,2026-04-08 02:07:02
malaysia airlines a350 business class,AU,Australia,English,"Malaysia Airlines (Organization), A350 (Product)",true,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, Sitelinks",100,1,,16,0,3,,https://www.malaysiaairlines.com/hq/en/experience/our-fleet/a350-900.html,2026-04-04 08:25:53
cabin flight,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",100,38,,16,0,1,AI Overview,https://www.malaysiaairlines.com/vn/en/experience/in-flight-offerings/cabin-classes.html,2026-04-04 14:57:29
flight to klia,MY,Malaysia,English,Kuala Lumpur International Airport (Location),false,false,false,true,true,true,"Top ads, People also ask",150,61,0.11,16,0,4,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-11 13:59:02
mas lounge access,MY,Malaysia,English,MAS Lounge Access (Product),true,false,false,true,true,true,"People also ask, Video preview",30,0,,16,0,1,,https://www.malaysiaairlines.com/my/en/experience/lounge.html,2026-03-31 17:31:24
air pass,MY,Malaysia,English,,false,false,false,true,false,false,"Top ads, Paid sitelinks, People also ask, Thumbnail, Video preview, Bottom ads",150,26,0.11,16,0,3,,https://www.malaysiaairlines.com/my/en/other-offerings/travel-passes.html,2026-04-24 00:12:53
malaysia air,KR,South Korea,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"People also ask, Video preview",50,23,,16,3,1,,https://www.malaysiaairlines.com/kr/en/home.html,2026-04-07 01:42:52
flight to new zealand,MY,Malaysia,English,New Zealand (Location),false,false,false,true,true,false,"AI Overview, Thumbnail, People also ask",400,0,0.09,16,0,7,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-24 03:52:30
malaysian airline,NP,Nepal,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"Top ads, Thumbnail, People also ask, Bottom ads, Paid sitelinks",70,37,,16,17,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-26 23:13:46
flysiswa,MY,Malaysia,Malay,Flysiswa (Event),false,false,false,true,false,false,"Video preview, Thumbnail",6100,6,0.08,16,0,3,,https://www.malaysiaairlines.com/my/en/promotions/flysiswa.html,2026-04-26 01:26:24
flight to maldives,MY,Malaysia,English,Maldives (Location),false,false,false,false,true,true,"People also ask, Thumbnail, Video preview",400,0,0.09,16,0,5,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-maldives.html,2026-03-08 04:52:47
mh,BD,Bangladesh,,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, People also ask, Local teaser",450,11,0.04,16,0,4,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-01 23:50:25
malaysia airlines kuala lumpur to perth,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,People also ask,30,0,,16,0,1,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-australia/flights-to-perth.html,2026-03-28 03:03:50
a330 neo,ID,Indonesia,,Airbus A330neo (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",350,0,0.03,16,0,6,,https://www.malaysiaairlines.com/id/id/experience/our-fleet/a330neo.html,2026-04-09 20:56:45
